transaction_id,amount,source_balance,source_monthly_sent,source_monthly_limit,average_transaction_amount_30d,transaction_count_24h,login_count_24h,geo_distance_km,hour_of_day,day_of_week,source_account_age_days,destination_account_age_days,amount_over_avg_ratio,amount_pct_of_balance,amount_pct_of_limit,last_login_ip_same,known_device,isFraud
txn_354,1160.37,4353.69,687.21,11602.26,849.4,7,4,1510.94,4,1,951,243,1.3661054862255708,0.26652563687354863,0.059230701604687366,False,True,0
txn_355,607.23,17417.16,2137.36,6469.88,607.49,12,9,2567.26,10,6,1046,163,0.9995720094157928,0.034863892850499165,0.3303554316308803,False,False,0
txn_356,3243.77,17456.91,1574.79,7901.39,964.77,7,5,1305.47,8,3,718,138,3.3622210475035503,0.18581581734682714,0.1993054386633238,True,True,0
txn_357,1486.93,9843.77,3388.04,15579.11,122.05,13,2,2904.83,2,5,718,346,12.182957804178615,0.15105289944807732,0.2174732702959283,False,False,0
txn_358,1475.77,9254.0,3943.7,14681.09,913.66,10,6,371.31,14,1,906,704,1.6152288597508921,0.15947374108493625,0.2686244686191556,False,True,1
txn_359,3292.31,14491.28,2657.78,9372.37,689.62,12,1,2361.35,13,4,1055,621,4.7740929787419155,0.227192490932478,0.2835760858779583,False,False,0
txn_360,1149.4,7416.51,7501.5,12092.05,255.63,1,2,2423.48,9,3,668,140,4.496342369831398,0.1549785546031759,0.6203662737087591,True,True,0
txn_361,591.76,6822.32,9459.27,18859.72,876.21,12,4,2715.64,12,0,617,-1,0.6753632120153844,0.08673882198431032,0.5015594080930151,False,False,0
txn_362,4334.93,10695.06,2085.15,11241.8,248.83,11,7,1474.96,2,6,5,-23,17.42125145681791,0.40532077426400603,0.18548186233521324,False,True,0
txn_363,4322.45,17467.76,6006.68,14059.63,141.88,3,2,2103.95,19,1,975,530,30.465534254299406,0.2474530220245756,0.4272288815566271,True,False,0
txn_364,736.51,16399.53,5310.07,18542.69,129.19,12,9,704.59,17,0,704,188,5.700983048223547,0.04491043340876233,0.2863699927033241,True,True,0
txn_365,1647.9,13205.55,4846.99,5708.96,427.74,7,1,2625.65,20,6,872,447,3.852573993547482,0.12478844122357646,0.8490145315433985,False,True,0
txn_366,2498.27,10509.75,6535.19,18371.25,652.68,8,5,1465.86,5,4,747,202,3.827710363424649,0.23770974571231476,0.3557291964346465,False,True,0
txn_367,4425.64,13994.36,5668.39,7532.59,317.33,5,4,2529.45,16,2,15,685,13.946491034569693,0.3162445442306758,0.7525154030685329,True,True,0
txn_368,2165.5,5373.83,1506.28,12141.59,163.41,12,7,349.04,6,5,19,413,13.251942965546785,0.4029714375036054,0.12405953421257018,False,True,0
txn_369,2456.01,4113.07,2527.84,9403.34,422.09,5,8,1447.18,15,6,236,623,5.818687957544601,0.5971233166466898,0.26882363075247734,False,False,0
txn_370,4527.37,4581.66,6300.81,15473.17,939.68,13,1,732.54,7,6,81,228,4.817991231057381,0.9881505829764757,0.4072087361542593,False,True,0
txn_371,4636.07,2865.06,9553.96,5793.75,663.73,8,2,1096.66,16,0,677,233,6.984873367182438,1.6181406323078749,1.6490114347357063,False,False,0
txn_372,1996.12,2724.55,2213.46,15846.0,563.14,14,5,892.42,5,3,405,-11,3.544624782469723,0.7326420876842047,0.13968572510412722,True,False,0
txn_373,2988.58,16691.31,2643.06,11946.11,630.33,15,2,1215.05,21,0,758,533,4.7412942426982685,0.17905005658633144,0.22124859054537416,False,False,0
txn_374,3310.94,10919.55,7621.15,13036.56,385.19,3,5,2968.85,15,4,2,425,8.595602170357486,0.3032121287049375,0.5845982375718748,False,False,0
txn_375,1458.43,9936.34,3080.64,12457.88,970.67,4,4,1006.64,0,1,719,274,1.5024982743877942,0.1467773848318395,0.24728444968164728,False,True,0
txn_376,1919.34,10761.94,1303.31,19874.36,366.98,12,1,2213.76,5,3,496,254,5.230094283067197,0.17834516825033403,0.0655774575885714,False,False,0
txn_377,1003.27,5787.69,3705.45,17017.1,253.3,9,7,648.18,1,5,728,267,3.9607974733517564,0.17334549708087338,0.2177486175670355,True,True,1
txn_378,2641.66,17584.8,5419.42,5840.22,257.31,11,6,2141.73,13,2,584,12,10.266449030352492,0.1502240571402575,0.9279479197701456,False,False,0
txn_379,2150.14,15802.68,646.75,8018.72,489.25,9,5,17.9,21,4,533,613,4.394767501277466,0.13606173130127294,0.08065501725961251,True,True,0
txn_380,3482.78,14035.77,8662.11,19765.03,406.85,12,8,1437.64,10,3,1008,472,8.560353938798082,0.24813601248809292,0.4382543310078457,False,False,0
txn_381,2542.96,19308.13,3193.49,9968.89,312.99,7,3,1127.05,3,0,254,498,8.12473241956612,0.1317041059905853,0.32034559514650074,False,False,0
txn_382,3365.31,18103.05,3812.6,10776.95,154.98,12,5,2008.67,7,6,402,9,21.714479287650022,0.18589740402860291,0.3537735630210774,True,True,0
txn_383,159.16,2012.2,6334.27,16664.57,945.79,11,4,2131.32,2,0,506,251,0.16828259973144144,0.07909750521816916,0.38010401708534935,True,False,0
txn_384,186.5,18234.49,5414.27,19662.46,290.6,0,9,16.58,7,1,470,651,0.6417756366139022,0.010227870370928937,0.27536076360740214,True,False,0
txn_385,2242.76,9010.68,4655.0,15205.43,418.19,2,2,2769.36,20,5,1045,388,5.363016810540664,0.24890019399201838,0.30614063528621027,True,True,0
txn_386,3906.77,5373.9,2260.41,13408.55,875.85,3,6,2524.34,22,2,554,293,4.460546897299766,0.7269897095219487,0.1685797494881997,True,True,1
txn_387,3869.78,4046.53,5615.89,17440.05,663.53,8,2,564.38,13,6,313,676,5.832110077916598,0.956320600613365,0.32201111808739086,False,False,0
txn_388,3665.8,13888.61,287.44,8441.51,779.32,14,5,397.01,16,5,1031,103,4.703844377149309,0.26394289997343146,0.03405078001447608,True,False,1
txn_389,3278.36,8353.73,8517.64,5115.78,849.67,13,9,2882.02,0,3,1012,703,3.858392081631693,0.3924426573518656,1.6649738651779395,True,False,0
txn_390,2190.42,16387.68,693.64,13571.79,353.78,1,10,1660.86,17,3,898,531,6.191474927921307,0.13366260507893735,0.051108954677312274,False,True,1
txn_391,131.51,19293.36,5018.93,5833.97,265.08,1,10,467.53,13,0,533,187,0.4961143805643579,0.0068163347389982865,0.8602941050433924,False,True,0
txn_392,2397.6,16510.66,816.95,17526.86,547.37,2,0,710.83,14,3,170,343,4.380218133986152,0.14521527304178028,0.04661131543242771,True,True,0
txn_393,4291.46,687.38,7285.11,17367.11,813.61,6,10,2384.86,0,1,830,480,5.274591020267696,6.243213360877535,0.4194773914600644,False,False,1
txn_394,2147.61,4541.44,2945.35,6490.44,168.74,10,4,994.26,5,2,-14,85,12.727331990043854,0.4728918580890643,0.45379820166275325,True,True,0
txn_395,805.42,12089.38,6435.86,18536.93,139.55,5,4,1690.42,12,1,716,329,5.771551415263346,0.06662210965326593,0.3471912555099469,True,True,0
txn_396,2640.29,13639.23,6928.93,14387.45,741.29,7,5,2674.82,18,0,539,60,3.561750462032403,0.19358057602958526,0.4815954182290816,False,True,1
txn_397,3006.35,7186.5,9858.85,8086.04,373.54,4,6,1567.09,3,5,83,62,8.04826792311399,0.41833298545884645,1.219243288432904,True,True,0
txn_398,4917.82,7334.4,2606.59,5298.24,410.6,0,2,346.65,1,5,327,269,11.977155382367267,0.6705142888307155,0.49197280606390054,False,False,0
txn_399,439.71,7838.94,2636.25,7921.63,50.19,9,9,776.85,22,0,260,569,8.760908547519426,0.056093043192064235,0.332791357334286,True,True,0
txn_400,1751.99,8547.45,3966.43,6783.22,532.27,3,5,1400.34,12,5,122,716,3.291543765382231,0.20497224318363955,0.584741464967965,False,True,0
txn_401,4865.82,17641.81,6467.95,5236.08,984.89,0,10,1761.04,6,1,129,-17,4.940470509396988,0.27581183563364525,1.2352656949473653,False,False,0
txn_402,201.1,11445.7,807.53,5316.17,619.41,10,4,527.34,15,1,34,9,0.32466379296427245,0.017569917086766206,0.15190071047389378,False,True,0
txn_403,1468.08,1569.31,3578.01,19080.71,490.63,11,9,531.53,3,2,896,587,2.9922344740435767,0.935493943197966,0.18751975162349832,False,False,0
txn_404,3229.75,17367.6,3567.36,6459.95,378.74,10,9,795.43,6,4,764,95,8.527617890901409,0.18596409406020406,0.5522271844209321,False,True,0
txn_405,409.32,12575.87,6052.42,15429.83,401.96,4,0,596.53,14,1,540,647,1.018310279629814,0.03254804637770587,0.39225448368517346,True,False,0
txn_406,4399.08,9554.71,3978.02,19460.64,359.46,4,4,2169.06,8,1,642,54,12.238023702219998,0.46040957810336475,0.2044136266844256,True,False,0
txn_407,3757.6,7481.7,9750.74,15058.66,574.26,5,4,2913.17,12,6,-3,-5,6.54337756416954,0.5022387959955625,0.6475171097561138,True,False,0
txn_408,3194.19,991.06,8389.4,9402.68,469.79,6,3,1843.0,18,5,659,573,6.799186870729475,3.2230036526547337,0.8922349798142657,False,True,0
txn_409,1922.42,12869.29,6251.19,7844.83,117.43,7,7,1614.11,17,1,864,79,16.370774078174232,0.14938042425028886,0.796854743824914,True,False,0
txn_410,3019.07,16832.78,9767.87,7369.22,228.42,3,3,2053.38,2,0,991,541,13.217187636809388,0.17935658875123422,1.325495778386315,True,False,0
txn_411,973.55,19252.1,340.13,5204.29,781.93,12,6,1577.49,3,2,630,17,1.245060299515302,0.05056850940936314,0.0653556969346443,True,False,0
txn_412,2427.14,2769.59,5709.82,10678.79,490.5,14,5,83.86,19,0,276,137,4.948297655453619,0.8763535396936007,0.5346879187623316,True,False,0
txn_413,290.63,6547.3,9087.96,17606.04,561.0,12,6,1389.06,1,5,519,96,0.5180570409982175,0.04438929024177905,0.5161842185977085,False,False,0
txn_414,1223.98,2759.45,8118.94,7841.94,783.29,12,3,413.56,6,5,642,475,1.5626141020567097,0.4435594049538858,1.03532289203947,False,True,0
txn_415,4272.9,19091.74,319.48,9693.69,892.24,11,9,2078.7,22,6,275,4,4.788958127857975,0.22380883041566663,0.03295752185184383,True,False,0
txn_416,86.3,3822.65,8652.42,8099.83,761.42,0,2,2006.96,0,3,1055,104,0.11334086312416275,0.02257596170196068,1.068222419482878,True,False,0
txn_417,3968.31,15408.22,8422.65,6540.46,183.64,13,5,2014.04,1,6,704,158,21.609181006316707,0.2575449987084816,1.2877763949324665,False,False,0
txn_418,2931.93,15524.8,9887.78,15983.56,934.17,0,5,2230.16,18,5,473,692,3.1385400944153634,0.18885460682263217,0.6186218839857954,True,True,0
txn_419,1315.12,7335.8,8107.55,16322.31,907.82,8,1,1792.77,1,5,612,303,1.4486572227974706,0.1792742441178876,0.4967158447548172,True,False,0
txn_420,4754.42,5948.86,9921.4,16639.46,992.5,7,9,639.37,22,2,365,551,4.7903476070528965,0.7992153118412604,0.5962573304662531,True,False,0
txn_421,395.99,17805.02,8025.85,9682.89,857.63,12,0,2133.98,7,1,991,124,0.4617259191026433,0.022240356933044724,0.8288692735330052,True,True,0
txn_422,4121.05,4891.14,9322.88,14937.86,486.86,2,1,2648.82,22,2,766,20,8.464548330115434,0.842554087595121,0.624110816408776,True,False,1
txn_423,4080.31,9933.27,6392.04,13960.27,763.3,10,6,2528.59,5,0,648,121,5.345617712563867,0.41077208210387917,0.45787366576720934,False,True,0
txn_424,1808.93,9658.48,3615.04,6707.76,671.22,14,7,2631.61,1,2,335,130,2.6949882303864605,0.18728930432117685,0.5389340107576895,False,False,0
txn_425,3084.42,18970.68,2372.66,14279.02,269.81,2,10,834.35,12,6,386,190,11.431822393536192,0.1625887949193176,0.1661640644806156,True,False,1
txn_426,1905.49,15116.06,324.25,16465.24,470.92,14,0,1082.26,21,0,974,549,4.046313598912766,0.12605731916914859,0.019693001741851315,False,True,0
txn_427,2628.51,11036.65,8175.91,19940.32,901.61,8,5,311.87,12,1,688,77,2.9153514268918936,0.2381619422560288,0.41001899668611136,False,True,0
txn_428,1981.09,16169.08,2199.39,8677.28,297.7,14,9,1199.32,0,4,195,130,6.654652334564998,0.1225233593995453,0.253465371637195,True,False,0
txn_429,4327.2,1154.85,5151.49,12598.61,871.81,11,2,1610.49,7,6,54,373,4.963466810428878,3.7469801272892584,0.4088935207931668,True,False,0
txn_430,2750.27,11461.53,7052.93,19123.11,292.63,13,7,1086.04,21,5,1006,277,9.398455387349212,0.23995662010220276,0.36881710140243923,False,True,0
txn_431,1430.27,13113.29,2199.74,13767.5,479.28,1,2,313.81,22,1,681,107,2.9842054748789852,0.10907026383157849,0.15977773742509532,False,True,0
txn_432,773.0,2434.33,4223.81,14972.11,375.77,0,5,2874.12,0,2,398,265,2.0571094020278364,0.31754117149277217,0.2821118733431694,False,False,0
txn_433,2005.75,1482.89,932.07,6101.69,813.78,11,8,2557.97,15,5,755,359,2.4647324829806583,1.3525952700470028,0.15275603972014312,False,False,0
txn_434,493.99,6718.31,5200.78,19671.17,902.56,13,6,1182.89,14,4,621,302,0.5473209537316079,0.07352890831176292,0.26438590078780266,False,True,0
txn_435,2165.73,14989.24,2525.52,11529.64,402.67,9,9,1490.44,0,5,294,561,5.378424019668711,0.14448564436889397,0.21904586786751365,False,False,0
txn_436,978.86,13213.81,6907.37,6500.32,529.45,10,3,1720.56,16,0,945,539,1.84882425158183,0.07407855872000582,1.0626199940925984,False,True,0
txn_437,3396.71,15427.55,8339.52,9074.89,384.81,2,10,430.83,17,2,670,53,8.826979548348536,0.22017170581200515,0.9189665108888373,True,True,0
txn_438,1237.21,5862.63,1366.52,11646.88,792.42,6,6,2542.45,14,3,779,172,1.5613058731480782,0.21103327346259274,0.11732927616666439,True,True,0
txn_439,1559.2,2678.43,6887.83,9912.17,555.64,10,9,1236.1,16,1,184,136,2.806133467712908,0.5821320699066245,0.6948861853660702,True,False,0
txn_440,392.39,11668.64,3018.04,19119.12,202.53,1,1,1220.48,23,0,899,182,1.9374413667111043,0.033627740679290814,0.15785454560670156,False,True,0
txn_441,2508.19,11734.52,5017.91,9759.54,821.99,9,8,280.77,9,5,737,636,3.051363155269529,0.21374457583267145,0.514154355635614,False,False,0
txn_442,769.98,11388.73,5357.91,19573.61,236.1,6,3,772.9,11,0,254,460,3.261245235069886,0.06760894322720795,0.2737313147651353,True,False,0
txn_443,737.56,980.85,1587.36,11832.73,525.19,14,7,975.19,20,6,942,54,1.4043679430301412,0.7519600346638119,0.13414993834896935,False,True,0
txn_444,4217.13,8771.55,7510.67,18449.6,292.26,10,9,152.0,21,5,773,29,14.429377951139397,0.4807736374985037,0.4070912106495534,False,False,0
txn_445,700.84,2317.62,3175.37,16695.64,540.61,10,6,771.61,8,6,754,251,1.296387414217273,0.30239642391763966,0.1901915709730205,False,True,0
txn_446,877.5,15913.21,5955.1,15053.71,195.99,2,3,2479.58,7,5,397,263,4.477269248431043,0.05514286558148859,0.39559019005946044,True,False,0
txn_447,205.96,14167.24,5816.0,14350.05,972.52,0,7,2489.43,1,2,1040,514,0.21177970632994694,0.014537764589291917,0.40529475507053986,True,True,0
txn_448,2596.68,8772.99,725.9,8676.76,441.99,6,0,1837.15,22,3,204,132,5.874974546935451,0.2959857471625979,0.08366026028148756,False,False,0
txn_449,1781.43,18407.24,9941.08,5832.86,164.78,2,3,420.65,0,6,947,79,10.810960067969415,0.09677876748496787,1.7043234365302786,False,False,0
txn_450,1110.43,14934.86,2526.9,10751.52,852.99,12,0,1922.56,15,1,206,55,1.3018089309370569,0.0743515506673648,0.23502723335863207,True,True,1
txn_451,1695.75,6408.05,7798.73,18338.49,917.28,1,3,1954.66,15,1,169,107,1.8486721611721613,0.2646280849868525,0.4252656570960858,True,True,0
txn_452,3533.68,6105.55,1560.14,5364.48,274.96,5,5,718.99,3,1,387,53,12.851614780331685,0.5787652218063892,0.2908278155571463,True,False,0
txn_453,2770.93,9392.12,9924.15,17686.31,243.79,8,0,1672.63,21,0,726,516,11.366052750317897,0.2950271078308198,0.5611204372195217,True,False,0
txn_454,4898.48,11931.47,2109.07,13689.72,195.59,6,0,1047.86,7,3,40,299,25.04463418375172,0.4105512564671411,0.15406231829431138,False,True,0
txn_455,1685.21,3642.73,815.55,9441.21,674.87,7,6,1116.68,18,6,746,644,2.4970883281224534,0.46262281310994774,0.08638193621368448,True,False,0
txn_456,3850.2,19057.09,7294.66,8362.36,998.76,5,0,2379.43,11,5,518,11,3.8549801754175177,0.20203504312568182,0.8723207324248178,False,True,0
txn_457,2028.87,7624.82,7173.74,6914.15,632.28,13,0,1115.79,17,2,490,40,3.2088157145568417,0.26608759288743866,1.037544745196445,False,True,0
txn_458,733.1,12037.97,6074.89,7116.28,740.49,5,5,351.99,18,5,1058,691,0.9900201218112331,0.060898972168895595,0.8536609014822352,False,False,0
txn_459,3851.49,7717.11,6236.95,6313.95,663.57,9,6,2992.99,15,3,604,443,5.804195488041954,0.49908450184071496,0.9878047814759382,False,True,0
txn_460,624.3,3542.86,9351.33,12802.3,173.3,12,10,2444.06,3,3,466,556,3.602423542989036,0.17621356756970355,0.7304414050600283,True,False,0
txn_461,3599.04,14390.48,8358.73,7696.95,325.3,8,9,2872.56,17,5,639,645,11.0637565324316,0.2500986763471406,1.0859795113648913,False,True,0
txn_462,807.39,10952.11,1582.41,13757.92,692.04,7,4,2301.02,19,3,815,279,1.1666811166984568,0.07372004116101828,0.11501811320315862,True,True,0
txn_463,2658.17,7357.06,1970.1,9799.78,829.66,11,7,1209.6,4,2,192,237,3.20392690981848,0.3613087293021941,0.20103512527832254,True,True,0
txn_464,489.97,6184.7,9086.83,19550.19,99.4,1,7,1178.84,14,5,506,406,4.929275653923542,0.07922292107943797,0.4647949713020692,True,True,0
txn_465,3263.73,19565.28,1726.63,14172.81,122.44,6,7,1529.98,5,1,539,674,26.655749754982033,0.1668123328672015,0.12182693481391482,True,False,1
txn_466,4487.14,6920.32,4616.95,14904.85,978.23,1,4,160.91,21,4,397,393,4.586998967522975,0.6484006519929715,0.30976158767112716,True,True,1
txn_467,1223.84,15470.66,5552.52,16403.7,274.6,15,10,898.61,22,5,1060,24,4.456809905316824,0.0791071615561327,0.33849192560215074,False,True,0
txn_468,1359.32,2332.74,2745.19,5818.17,951.27,12,4,1096.13,12,3,273,289,1.4289528735269692,0.5827138901034835,0.47183048965568214,False,False,0
txn_469,3173.22,2069.13,701.52,14337.01,924.68,3,6,1681.27,10,0,1037,31,3.431695289181122,1.533601078714242,0.04893070451928261,False,False,0
txn_470,2174.48,19976.93,3257.61,12087.72,156.15,6,7,787.58,17,6,870,8,13.925584373999358,0.10884955796511275,0.26949747346894204,False,False,1
txn_471,248.05,14231.94,4114.59,18428.4,649.52,12,6,1554.66,5,3,799,300,0.3818974011577781,0.017429106643226434,0.22327440255258188,True,True,0
txn_472,4218.44,6304.52,9126.02,8934.66,695.29,7,2,764.33,6,6,683,564,6.067166218412461,0.6691135883461389,1.021417714831902,True,True,0
txn_473,681.89,8830.1,5227.99,11122.77,115.53,6,6,2688.19,7,0,671,202,5.902276464987449,0.07722336100383914,0.47002590182121895,False,False,0
txn_474,4170.95,8000.2,2857.58,5924.62,683.95,14,10,589.68,2,6,490,330,6.098325901016156,0.5213557161070973,0.48232291691281465,True,True,0
txn_475,2762.1,9945.84,3776.65,14701.34,399.55,10,5,1544.05,18,2,269,47,6.913027155549993,0.27771409956323445,0.25689154866155056,True,True,0
txn_476,4237.97,4939.1,4117.61,18436.67,724.83,4,5,2572.57,10,1,697,692,5.846846846846847,0.8580449879532708,0.22333805399782064,True,True,0
txn_477,4793.72,11962.2,3364.75,14315.34,392.75,14,3,723.42,12,4,1064,-22,12.205525143220878,0.4007389944993396,0.23504506354721577,True,True,1
txn_478,3183.02,4671.29,6151.85,8715.01,82.45,7,0,727.1,11,0,532,421,38.60545785324439,0.6814006409364437,0.7058913300156856,True,True,0
txn_479,2651.18,8179.04,3068.6,11686.83,765.39,0,0,899.45,1,6,692,401,3.4638288976861467,0.3241431757272247,0.26256906278263653,True,True,0
txn_480,3738.13,1468.39,1639.51,9954.47,281.11,7,3,1129.35,8,3,732,312,13.297748212443528,2.545733762828676,0.16470088312084924,False,False,0
txn_481,343.28,728.73,6230.45,6063.86,812.42,7,0,1243.57,18,5,3,53,0.42254006548337064,0.47106610129952103,1.027472599961081,True,False,0
txn_482,333.38,16816.94,2659.93,9485.64,269.74,5,7,1487.29,20,6,1062,231,1.2359308964187736,0.019824058360201083,0.28041650326177253,True,False,0
txn_483,3619.94,10240.8,4561.56,12084.13,526.7,13,4,226.41,3,6,374,609,6.872868805771786,0.3534821498320444,0.3774835259137398,False,False,0
txn_484,820.49,18687.12,9277.51,15034.91,337.94,15,5,1791.19,12,5,855,154,2.427916198141682,0.04390671221675679,0.6170645517665221,True,True,0
txn_485,2013.72,9569.54,2020.94,18405.57,239.15,13,5,94.46,19,2,-5,583,8.420321973656701,0.21043017741709633,0.10980045714422319,False,True,0
txn_486,1210.25,7769.62,2272.93,16700.68,445.23,9,7,1060.79,14,3,514,443,2.7182579790220784,0.15576694870534208,0.13609805109732057,False,False,0
txn_487,3086.23,14136.42,7899.03,8272.14,336.02,2,3,2359.5,17,3,771,425,9.184661627284092,0.21831765043766385,0.9548955892912838,True,True,1
txn_488,4252.05,12086.94,1443.36,12452.66,236.31,4,4,2204.35,14,4,1035,638,17.99352545385299,0.3517887902148931,0.11590776589098233,True,False,0
txn_489,1021.27,4300.83,5094.25,17713.88,398.79,10,8,267.94,2,2,360,534,2.56092178840994,0.23745881608898747,0.28758521566139095,False,False,1
txn_490,1791.03,18374.25,6657.59,17316.52,596.4,12,1,561.39,11,4,636,532,3.003068410462777,0.09747499897955018,0.38446466149087694,True,False,0
txn_491,2594.7,6717.85,970.6,9792.58,838.46,7,0,1592.45,13,4,573,652,3.0946020084440518,0.38623964512455616,0.09911586119286235,False,False,0
txn_492,2189.65,14258.37,6364.1,10601.31,444.0,12,0,1996.23,19,1,627,317,4.931644144144144,0.1535694472790368,0.6003126028764371,True,False,0
txn_493,3850.76,19364.13,5006.42,14480.77,784.87,9,7,247.57,20,5,197,188,4.906239249812071,0.19886047036453483,0.3457288528165284,False,True,1
txn_494,1449.51,16460.63,2826.78,19416.78,92.46,0,5,180.6,8,4,108,269,15.677157689811812,0.08805920551036017,0.14558438628856074,True,False,1
txn_495,3553.76,10778.09,801.58,12133.67,514.46,2,2,2397.45,0,2,434,510,6.907747929868211,0.3297207575739301,0.06606245266271459,True,True,0
txn_496,675.67,9480.04,5866.99,10501.47,843.15,2,1,1298.68,15,5,258,695,0.8013639328707821,0.07127290602149357,0.5586827367978007,False,True,0
txn_497,4536.19,18483.5,6719.16,8279.77,135.12,1,3,1451.38,10,1,884,67,33.57156601539372,0.24541834609246083,0.811515295714736,True,False,0
txn_498,2341.55,2968.7,8349.74,8869.37,102.17,9,2,2079.59,11,5,334,68,22.918175589703438,0.788745915720686,0.9414129752169544,True,True,0
txn_499,4701.1,11100.06,9469.22,12486.17,628.42,6,6,2355.79,8,2,-15,32,7.480824926004902,0.4235202332239646,0.7583766679454147,False,True,0
txn_500,1814.66,2452.79,7721.76,6299.98,243.3,15,10,2729.41,13,2,364,568,7.458528565556926,0.7398350449895833,1.2256800815240685,True,True,0
txn_501,4190.83,6394.43,3941.27,11091.94,691.78,2,1,789.73,10,4,524,480,6.058038682818237,0.6553875795027859,0.3553273818646693,False,False,0
txn_502,1497.08,8318.12,2180.4,5055.63,149.95,8,7,1752.64,3,2,791,563,9.9838612870957,0.17997816814376322,0.4312815613484373,True,False,0
txn_503,2703.79,12145.83,9885.94,11137.2,357.66,12,2,42.14,22,6,247,229,7.559665604205111,0.222610558520908,0.8876503968681536,True,True,0
txn_504,3701.5,5775.0,166.19,13713.6,510.26,10,4,1511.91,12,3,736,565,7.25414494571395,0.6409523809523809,0.012118626764671566,True,True,0
txn_505,726.55,15765.25,7561.93,5478.66,609.38,8,4,2910.37,20,1,514,639,1.1922773966982834,0.04608553622682799,1.3802517403890733,True,True,0
txn_506,2277.04,8792.31,9454.72,8652.78,635.55,15,1,2959.06,5,6,1034,60,3.582786562819605,0.25898085941009813,1.0926800404031998,True,False,0
txn_507,4999.03,2423.83,9822.3,6430.56,498.12,3,9,2807.82,22,0,443,197,10.035794587649562,2.062450749433747,1.5274408449652905,True,False,0
txn_508,1389.47,5574.12,5786.91,15675.66,853.51,15,5,2143.68,6,2,874,584,1.6279481201157573,0.2492716339081326,0.36916531744117953,True,True,0
txn_509,2701.65,8788.6,9770.0,14747.66,485.7,10,2,616.03,3,3,531,591,5.5623841877702285,0.30740390961017683,0.6624779795574349,True,False,0
txn_510,3469.12,12903.78,7423.78,13703.75,664.16,12,6,2982.64,22,0,418,170,5.223319682004337,0.26884525309637947,0.5417334671166651,True,False,0
txn_511,792.46,18510.1,7251.18,16737.65,605.66,1,8,256.17,6,3,28,356,1.308423868176865,0.042812302472704095,0.43322569177871445,True,False,0
txn_512,637.41,11482.8,3412.11,19553.86,831.13,7,6,1992.56,15,6,9,432,0.766919735781406,0.055509980144215695,0.17449802749942978,False,False,0
txn_513,1754.22,12356.63,7348.01,16637.27,58.78,5,1,671.27,14,4,1036,155,29.843824430078257,0.14196589199482385,0.44165959920107084,True,True,0
txn_514,4304.56,2244.16,9575.59,6505.38,264.37,1,10,513.69,17,0,484,319,16.28233158073912,1.918116355340083,1.4719493711358906,True,False,0
txn_515,1936.36,14483.42,8060.04,18566.5,772.46,10,6,2281.64,4,2,472,450,2.5067446858089735,0.13369494221668637,0.4341173619152775,True,False,0
txn_516,3684.42,1183.46,1197.87,12718.1,846.08,7,5,2462.86,20,5,620,498,4.354694591527988,3.1132611157115577,0.09418623851046933,False,False,0
txn_517,1133.29,15050.92,2651.45,19430.4,706.78,15,10,309.61,20,0,195,679,1.6034551062565439,0.07529705825291742,0.13645884799077732,False,False,0
txn_518,2149.24,15065.51,835.97,19321.98,843.48,13,9,2924.49,17,5,645,551,2.548062787499407,0.14265962453312234,0.04326523472232142,True,True,1
txn_519,424.04,10058.2,2133.13,10395.79,552.01,9,3,126.49,16,0,485,170,0.76817448959258,0.04215863673420692,0.20519171703160605,True,False,0
txn_520,2757.52,4574.33,1308.6,8908.12,429.24,6,6,1385.81,20,5,301,395,6.424191594445998,0.6028248945747247,0.14689968253683156,True,False,0
txn_521,3891.0,6038.06,6493.8,10336.07,687.35,10,2,2759.27,17,0,731,528,5.660871462864625,0.6444122781158186,0.6282658689424511,False,False,0
txn_522,2597.74,15473.85,9965.34,19695.27,478.32,4,5,2830.44,3,2,208,221,5.430966716842281,0.1678793577551805,0.5059763080171026,False,True,0
txn_523,1904.81,17718.41,6674.17,17953.89,656.75,5,5,1582.6,12,5,427,462,2.9003578226113436,0.10750456728340749,0.3717394948949782,True,False,0
txn_524,4280.54,15471.77,9156.01,13311.98,677.1,1,1,1399.69,17,5,1001,207,6.3218726923644954,0.27666776328758763,0.6878022653279227,False,False,0
txn_525,783.77,5817.3,8946.96,12872.45,361.77,12,1,1056.45,18,4,212,19,2.1664869944992677,0.13473088890034896,0.6950471743918212,True,False,0
txn_526,429.71,13925.06,4255.5,5902.91,131.84,12,5,2481.8,19,6,544,265,3.259329490291262,0.030858753929965115,0.7209156161960796,False,True,0
txn_527,762.01,12905.98,8621.72,19799.92,757.5,0,5,366.13,17,4,753,306,1.0059537953795379,0.05904317223488646,0.43544216340268044,True,True,0
txn_528,926.26,15428.44,3734.31,10521.09,209.12,15,7,1348.44,6,4,534,311,4.429322876817138,0.06003588178714115,0.35493565780731845,False,True,0
txn_529,3547.16,5462.23,258.11,17390.99,912.79,1,4,1238.7,8,3,797,640,3.886063607182375,0.6493977734368565,0.014841593261798207,False,True,0
txn_530,1337.71,11285.01,4844.11,11050.09,790.71,4,10,744.88,23,3,502,354,1.6917833339656765,0.11853866323556647,0.438377424980249,False,True,0
txn_531,4777.86,14563.72,1576.67,19091.07,864.97,14,5,709.57,7,6,890,133,5.523729146675607,0.32806590623824133,0.08258678010190106,True,True,0
